game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
5793, 104665, 104338, 103747, 104667, 3099.447, 3193.794, 0.1932
5794, 102382, 103594, 106065, 104926, 3151.328, 2962.711, 0.6808
5795, 104655, 104547, 105160, 104559, 3185.632, 3042.193, 0.6055
5796, 102886, 104586, 105137, 105311, 3135.692, 2977.357, 0.6314
5797, 105583, 105015, 104160, 106210, 2971.983, 3005.204, 0.2800
5798, 105577, 106058, 103794, 102864, 3509.019, 2871.449, 0.9744
5799, 105449, 105023, 104136, 103822, 3130.589, 3050.351, 0.4880
5800, 104905, 103607, 104589, 105441, 3123.572, 3138.259, 0.3109
5801, 104398, 104898, 105487, 105643, 3258.769, 3102.375, 0.6280
5802, 103782, 103455, 104665, 104338, 3086.511, 3047.835, 0.4082
5803, 102886, 104586, 102382, 103594, 3180.896, 3106.124, 0.4775
5804, 105583, 105015, 104655, 104547, 3044.293, 3113.322, 0.2262
5805, 105577, 106058, 104905, 103607, 3519.125, 3113.466, 0.9019
5806, 105449, 105023, 110536, 105030, 3159.067, 2969.995, 0.6815
5807, 104398, 104898, 103782, 103455, 3283.463, 3061.818, 0.7294
5808, 102886, 104586, 105583, 105015, 3208.935, 3016.254, 0.6870
5809, 105577, 106058, 105449, 105023, 3530.498, 3147.695, 0.8882
5810, 106207, 102987, 104415, 103822, 3119.186, 3110.771, 0.3517
5811, 105573, 103813, 102382, 103594, 3129.251, 3059.976, 0.4669
5812, 104465, 104586, 201951, 104312, 3258.884, 2938.364, 0.8411
5813, 104398, 104898, 104665, 105807, 3297.493, 2956.219, 0.8585
5814, 103110, 104979, 103540, 103977, 2979.343, 3040.862, 0.2368
5815, 104160, 103730, 103782, 105030, 3034.058, 2943.164, 0.5085
5816, 103577, 104259, 102886, 104667, 3017.454, 3075.069, 0.2425
5817, 103781, 105589, 103876, 104559, 3072.506, 2942.721, 0.5811
5818, 104465, 104586, 105589, 103781, 3282.325, 3049.065, 0.7451
5819, 104160, 103730, 104398, 104898, 3113.019, 3218.532, 0.1800
5820, 103110, 104979, 106207, 102987, 3041.354, 3057.175, 0.3090
5821, 105573, 103813, 103577, 104259, 3159.772, 2986.933, 0.6556
