game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
2822, 103018, 102110, 103898, 104542, 1725.089, 1567.146, 0.6989
2823, 104043, 104745, 102233, 103285, 1678.040, 1668.219, 0.4750
2824, 104545, 105023, 104755, 103080, 1658.819, 1542.205, 0.6345
2825, 104545, 105023, 103018, 102110, 1665.511, 1720.443, 0.4058
2826, 104043, 104745, 103586, 103690, 1685.712, 1585.059, 0.6280
2827, 104043, 104745, 104545, 105023, 1695.066, 1660.385, 0.5290
2828, 103184, 103185, 103080, 106071, 1784.239, 1491.025, 0.8364
2829, 103018, 102110, 103780, 103946, 1722.613, 1552.714, 0.7157
2830, 103566, 102800, 105238, 103598, 1724.474, 1599.712, 0.6559
2831, 103543, 104269, 102963, 104486, 1624.007, 1642.216, 0.4450
2832, 103997, 104386, 103586, 103690, 1532.877, 1581.887, 0.3800
2833, 102405, 103523, 103781, 104679, 1582.233, 1479.532, 0.6041
2834, 102233, 103285, 104571, 105023, 1676.305, 1485.641, 0.7248
2835, 103110, 108701, 102886, 104583, 1536.434, 1642.954, 0.3008
2836, 104731, 105683, 103917, 104468, 1512.781, 1440.319, 0.5441
2837, 104415, 104504, 103888, 101956, 1597.670, 1596.901, 0.4772
2838, 104136, 103822, 104607, 104160, 1591.180, 1414.233, 0.7095
2839, 104719, 104745, 105227, 103333, 1525.633, 1487.577, 0.4856
2840, 103852, 104043, 104252, 104678, 1499.768, 1473.385, 0.4642
2841, 103594, 103580, 104597, 105064, 1603.988, 1481.044, 0.6346
2842, 104249, 104338, 103484, 105992, 1524.691, 1475.309, 0.5000
2843, 103529, 103828, 104665, 104122, 1493.272, 1473.447, 0.4815
2844, 103184, 103185, 104249, 104338, 1785.120, 1515.360, 0.8167
2845, 103018, 102110, 103594, 103580, 1725.152, 1596.325, 0.6644
2846, 102405, 103523, 104719, 104745, 1591.318, 1505.422, 0.5807
2847, 102233, 103285, 104415, 104504, 1687.799, 1593.226, 0.6113
2848, 103110, 108701, 103529, 103828, 1555.000, 1480.071, 0.5618
2849, 103997, 104386, 104136, 103822, 1560.553, 1572.339, 0.4169
2850, 103543, 104269, 103852, 104043, 1633.269, 1484.911, 0.6715
2851, 103184, 103185, 103110, 108701, 1786.127, 1546.098, 0.7900
2852, 103018, 102110, 103997, 104386, 1727.194, 1547.491, 0.7206
2853, 102405, 103523, 103566, 102800, 1606.603, 1718.445, 0.3172
2854, 102233, 103285, 103543, 104269, 1699.501, 1621.595, 0.5778
2855, 102233, 103285, 103184, 103185, 1716.685, 1783.152, 0.3779
2856, 103018, 102110, 102405, 103523, 1729.673, 1599.342, 0.6669
2857, 102233, 103285, 103018, 102110, 1730.409, 1725.894, 0.4813
2858, 104460, 103080, 102886, 104583, 1536.898, 1635.719, 0.3051
2859, 103780, 103946, 104897, 104252, 1562.663, 1478.128, 0.5753
2860, 104249, 103543, 103577, 102382, 1524.691, 1475.309, 0.5000
2861, 103110, 104926, 103455, 102987, 1533.060, 1583.519, 0.3607
2862, 105238, 104291, 104665, 104198, 1522.561, 1446.854, 0.5549
2863, 103863, 104797, 110662, 104807, 1518.337, 1474.822, 0.5027
2864, 104898, 103828, 104917, 104803, 1500.014, 1473.404, 0.4645
2865, 103730, 104679, 103656, 105077, 1423.740, 1427.824, 0.4315
2866, 104166, 103822, 103929, 103735, 1524.691, 1475.309, 0.5000
2867, 101956, 103598, 104465, 103811, 1616.339, 1430.997, 0.7270
2868, 102306, 102565, 103470, 104976, 1573.951, 1478.945, 0.5903
2869, 103540, 101868, 102965, 104159, 1526.246, 1505.438, 0.4645
2870, 103484, 105023, 105154, 104547, 1502.076, 1501.797, 0.4287
2871, 104600, 104693, 105147, 104424, 1524.691, 1475.309, 0.5000
2872, 103333, 102864, 104122, 103675, 1562.840, 1478.143, 0.5737
2873, 103188, 104035, 103859, 103762, 1524.691, 1475.309, 0.5000
2874, 104898, 103828, 103780, 103946, 1526.647, 1549.160, 0.4108
2875, 104249, 103543, 103863, 104797, 1547.951, 1502.756, 0.5091
2876, 103110, 104926, 103730, 104679, 1549.768, 1412.853, 0.6523
2877, 104460, 103080, 105238, 104291, 1559.259, 1500.373, 0.5206
2878, 103484, 105023, 104166, 103822, 1525.238, 1499.892, 0.4675
2879, 104600, 104693, 101956, 103598, 1555.136, 1602.444, 0.3711
2880, 103333, 102864, 102306, 102565, 1576.440, 1560.741, 0.4840
2881, 103188, 104035, 103540, 101868, 1548.159, 1505.677, 0.4978
