game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
5556, 105775, 104495, 103852, 103781, 3009.856, 3092.254, 0.3456
5557, 104979, 105032, 105311, 106058, 3032.545, 3095.034, 0.3469
5558, 104216, 104338, 104398, 104898, 3081.105, 3093.361, 0.4505
5559, 104719, 104043, 103184, 103185, 3220.871, 3411.871, 0.2394
5560, 105775, 104495, 102110, 102800, 3036.810, 3288.669, 0.1636
5561, 104979, 105032, 103997, 102963, 3053.968, 3122.825, 0.3674
5562, 103898, 104273, 104216, 104338, 3208.838, 3073.351, 0.6717
5563, 103898, 104273, 104979, 105032, 3211.770, 3044.327, 0.7092
5564, 104719, 104043, 105775, 104495, 3222.526, 3028.724, 0.7426
5565, 103898, 104273, 104719, 104043, 3217.085, 3219.163, 0.4845
5566, 104731, 102968, 105051, 103586, 3088.867, 3130.607, 0.4196
5567, 103780, 104071, 104594, 105332, 3163.544, 2847.885, 0.8565
5568, 104871, 104098, 104589, 103720, 3087.527, 3075.971, 0.4875
5569, 105777, 104527, 104159, 105439, 3074.728, 2997.532, 0.5746
5570, 105238, 105208, 103813, 104468, 2944.585, 2877.642, 0.5606
5571, 103852, 103781, 103917, 104542, 3099.244, 3152.429, 0.3991
5572, 103977, 105577, 105227, 102987, 2975.036, 3062.508, 0.3386
5573, 104679, 105188, 105554, 104868, 3163.841, 2902.120, 0.8011
5574, 104679, 105188, 103184, 103185, 3173.186, 3406.877, 0.1934
5575, 103580, 103946, 103852, 103781, 3245.757, 3095.679, 0.6970
5576, 102110, 102800, 105777, 104527, 3289.934, 3069.096, 0.7741
5577, 102233, 103285, 103977, 105577, 3269.378, 2970.203, 0.8437
5578, 103523, 103529, 104871, 104098, 3180.796, 3081.841, 0.6284
5579, 104731, 102968, 104600, 104693, 3096.330, 3137.454, 0.4219
5580, 104415, 103690, 103780, 104071, 3159.290, 3157.889, 0.4890
5581, 103997, 102963, 104229, 103594, 3125.700, 3071.758, 0.5645
5582, 103333, 106207, 103828, 104486, 3136.435, 3172.348, 0.4223
5583, 104398, 102382, 104136, 103822, 3091.967, 3125.713, 0.4356
5584, 104460, 105526, 103876, 103540, 3012.068, 2948.252, 0.5502
5585, 105775, 104495, 103577, 104259, 3042.447, 2990.912, 0.5454
5586, 104898, 105453, 105683, 104022, 3059.888, 3118.870, 0.3758
5587, 103580, 103946, 103523, 103529, 3248.189, 3178.539, 0.5924
5588, 102110, 102800, 104415, 103690, 3291.750, 3157.161, 0.6796
5589, 103898, 104273, 102233, 103285, 3222.947, 3264.126, 0.4253
5590, 104679, 105188, 104731, 102968, 3177.615, 3091.331, 0.6088
5591, 104398, 102382, 104898, 105453, 3097.768, 3048.830, 0.5460
5592, 104460, 105526, 103333, 106207, 3043.986, 3119.786, 0.3283
5593, 103843, 103819, 104268, 105053, 3028.275, 2816.673, 0.7533
5594, 103580, 103946, 102110, 102800, 3251.529, 3288.576, 0.4376
5595, 104679, 105188, 103898, 104273, 3183.972, 3217.244, 0.4351
5596, 104398, 102382, 105775, 104495, 3103.055, 3029.974, 0.5789
5597, 103843, 103819, 104460, 105526, 3048.122, 3020.964, 0.4774
5598, 103580, 103946, 104679, 105188, 3253.900, 3179.435, 0.5960
5599, 104398, 102382, 103843, 103819, 3108.223, 3031.736, 0.5784
5600, 103828, 104486, 105138, 102987, 3173.641, 2962.334, 0.7635
5601, 103780, 104071, 103110, 106207, 3163.275, 3148.633, 0.4998
5602, 104719, 103781, 103977, 105577, 3178.599, 2963.136, 0.7668
5603, 104136, 103822, 105311, 105526, 3127.621, 2963.708, 0.6960
5604, 103794, 103594, 105199, 105323, 3049.718, 2923.451, 0.6227
5605, 103876, 104160, 104460, 105573, 2966.002, 3057.039, 0.3274
5606, 104398, 104586, 105051, 104098, 3124.689, 3079.974, 0.5412
5607, 105775, 104495, 103540, 104465, 3043.512, 3001.226, 0.5334
5608, 103828, 104486, 105775, 104495, 3175.374, 3034.246, 0.6790
5609, 103780, 104071, 103794, 103594, 3166.969, 3045.204, 0.6578
5610, 104719, 103781, 104398, 104586, 3181.606, 3117.114, 0.5770
5611, 104136, 103822, 103876, 104160, 3129.498, 2962.094, 0.7171
