game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
4951, Barbara Hansel, Sara Montagnolli, Sona Novakova, Tereza Tobiasova, 3276.551, 3238.992, 0.5033
4952, Maria Tsiartsiani, Vasiliki Arvaniti, Liesbet Van Breedam, Liesbeth Mouha, 3266.939, 3169.938, 0.6254
4953, Elsa Baquerizo, Liliana Fernandez, Ashley Ivy Swift, Lisa Fitzgerald, 3120.731, 3075.749, 0.5046
4954, Evgeniya Ukolova, Maria Prokopeva, Madelein Meppelink, Marloes Wesselink, 3124.077, 3181.249, 0.3766
4955, Juliana Felisberta, Larissa Franca, Nadine Zumkehr, Simone Kuhn, 3679.037, 3244.201, 0.9235
4956, April Ross, Jennifer Kessy, Kristyna Kolocova, Marketa Slukova, 3585.692, 3263.166, 0.8603
4957, Laura Ludwig, Sara Niedrig, Carolina Salgado, Maria Clara Salgado, 3395.566, 3341.809, 0.5664
4958, Maria Antonelli, Talita Antunes, Chen Xue, Xi Zhang, 3567.665, 3519.600, 0.5568
4959, Barbara Hansel, Sara Montagnolli, Misty May-Treanor, Nicole Branagh, 3290.886, 3632.075, 0.1008
4960, Doris Schwaiger, Stefanie Schwaiger, Maria Tsiartsiani, Vasiliki Arvaniti, 3310.039, 3262.816, 0.5560
4961, Taiana Lima, Vivian Cunha, Elsa Baquerizo, Liliana Fernandez, 3358.794, 3115.604, 0.7855
4962, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Evgeniya Ukolova, Maria Prokopeva, 3154.292, 3113.831, 0.5371
4963, Juliana Felisberta, Larissa Franca, April Ross, Jennifer Kessy, 3683.389, 3581.587, 0.6312
4964, Laura Ludwig, Sara Niedrig, Maria Antonelli, Talita Antunes, 3402.130, 3560.971, 0.2708
4965, Barbara Hansel, Sara Montagnolli, Doris Schwaiger, Stefanie Schwaiger, 3299.151, 3305.362, 0.4725
4966, Taiana Lima, Vivian Cunha, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3372.306, 3152.115, 0.7644
4967, Juliana Felisberta, Larissa Franca, Laura Ludwig, Sara Niedrig, 3685.353, 3400.643, 0.8347
4968, Taiana Lima, Vivian Cunha, Barbara Hansel, Sara Montagnolli, 3393.638, 3293.391, 0.6038
4969, Laura Ludwig, Sara Niedrig, Barbara Hansel, Sara Montagnolli, 3403.734, 3288.005, 0.6496
4970, Juliana Felisberta, Larissa Franca, Taiana Lima, Vivian Cunha, 3687.149, 3385.152, 0.8428
4971, Taiana Lima, Vivian Cunha, Liliane Maestrini, Luana Madeira, 3393.054, 3082.510, 0.8390
4972, Angela Lavalle, Vanilda Leao, Taiana Lima, Vivian Cunha, 3332.092, 3363.443, 0.3955
4973, Jana Kohler, Julia Sude, Angelina Grun, Rieke Brink-Abeler, 3062.520, 3086.879, 0.4060
4974, Isabelle Forrer, Joana Heidrich, Janne Kongshavn, Ragnhild Aas, 2989.387, 2645.367, 0.8614
4975, Ying Huang, Yuan Yue, Muriel Graessli, Tanja Goricanec, 3009.269, 2909.865, 0.5708
4976, Elisa Cella, Valeria Rosso, Anja Gunther, Geeske Banck, 2955.761, 3063.610, 0.2353
4977, Evgeniya Ukolova, Maria Prokopeva, Elodie Li Yuk Lo, Natacha Rigobert, 3115.540, 2679.967, 0.9159
4978, Jana Kohler, Julia Sude, Ingrid Torlen, Vilde Solvoll, 3073.573, 2921.283, 0.6598
4979, Erika Fabjan, Simona Fabjan, Jantine van der Vlist, Roos Van der Hoeven, 3015.629, 2906.292, 0.5851
4980, Becchara Palmer, Louise Bawden, Daria Paszek, Renata Bekier, 3156.568, 2830.668, 0.8355
4981, Angela Lavalle, Vanilda Leao, Agnieszka Woloszyn, Martyna Wardak, 3332.819, 2738.892, 0.9665
4982, Natalie Cook, Tamsin Hinchley, Sayaka Mizoe, Shinako Tanaka, 3365.207, 2832.040, 0.9545
4983, Danielle Remmers, Sophie van Gestel, Cristina Hopf, Nadia Campisi, 3106.207, 2775.086, 0.8593
4984, Liesbet Van Breedam, Liesbeth Mouha, Cornelia Rimser, Kerstin Pichler, 3171.271, 2806.962, 0.8853
4985, Elsa Baquerizo, Liliana Fernandez, Svitlana Baburina, Viktoriia Smetaniuk, 3119.110, 2800.056, 0.8443
4986, Inese Jursone, Inguna Minusa, Angelica Ljungquist, Asa Gustavsson, 3021.099, 2878.529, 0.6124
4987, Anna Hu, Jieqiong Jin, Denise Johns, Lucy Boulton, 2990.186, 2929.398, 0.5184
4988, April Ross, Jennifer Kessy, Isabelle Forrer, Joana Heidrich, 3581.942, 2985.220, 0.9680
4989, Elisa Cella, Valeria Rosso, Ying Huang, Yuan Yue, 3012.477, 2991.817, 0.4236
4990, Jana Kohler, Julia Sude, Evgeniya Ukolova, Maria Prokopeva, 3092.669, 3103.810, 0.4399
4991, Becchara Palmer, Louise Bawden, Erika Fabjan, Simona Fabjan, 3163.106, 2997.644, 0.6924
4992, Angela Lavalle, Vanilda Leao, Natalie Cook, Tamsin Hinchley, 3344.622, 3354.777, 0.4535
4993, Liesbet Van Breedam, Liesbeth Mouha, Danielle Remmers, Sophie van Gestel, 3175.779, 3084.317, 0.5926
4994, Elsa Baquerizo, Liliana Fernandez, Inese Jursone, Inguna Minusa, 3127.869, 3015.895, 0.6374
4995, Angie Akers, Tyra Turner, Anna Hu, Jieqiong Jin, 3354.930, 2981.465, 0.8898
4996, Juliana Felisberta, Larissa Franca, Beata Galek, Kinga Kolosinska, 3687.180, 2653.901, 0.9974
4997, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Hana Skalnikova, Lenka Hajeckova, 3157.607, 3196.340, 0.4180
4998, Juliana Felisberta, Larissa Franca, Hana Skalnikova, Lenka Hajeckova, 3687.843, 3195.046, 0.9440
4999, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Beata Galek, Kinga Kolosinska, 3158.088, 2643.305, 0.9478
5000, Juliana Felisberta, Larissa Franca, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3688.381, 3157.647, 0.9548
5001, Hana Skalnikova, Lenka Hajeckova, Beata Galek, Kinga Kolosinska, 3195.933, 2635.324, 0.9599
5002, Maria Antonelli, Talita Antunes, Elisa Cella, Valeria Rosso, 3561.342, 3008.059, 0.9592
5003, Doris Schwaiger, Stefanie Schwaiger, Ilka Semmler, Katrin Holtwick, 3309.020, 3239.095, 0.5870
5004, Maria Antonelli, Talita Antunes, Doris Schwaiger, Stefanie Schwaiger, 3563.079, 3307.327, 0.8104
5005, Elisa Cella, Valeria Rosso, Ilka Semmler, Katrin Holtwick, 3085.796, 3229.964, 0.2092
5006, Ilka Semmler, Katrin Holtwick, Maria Antonelli, Talita Antunes, 3240.988, 3555.105, 0.1281
5007, Doris Schwaiger, Stefanie Schwaiger, Elisa Cella, Valeria Rosso, 3309.103, 3065.297, 0.7816
5008, Laura Ludwig, Sara Niedrig, Jana Kohler, Julia Sude, 3404.990, 3087.677, 0.8570
5009, Angie Akers, Tyra Turner, Maria Tsiartsiani, Vasiliki Arvaniti, 3361.211, 3259.430, 0.6295
5010, Angie Akers, Tyra Turner, Laura Ludwig, Sara Niedrig, 3370.621, 3400.091, 0.4373
5011, Maria Tsiartsiani, Vasiliki Arvaniti, Jana Kohler, Julia Sude, 3261.859, 3078.508, 0.7288
5012, Laura Ludwig, Sara Niedrig, Maria Tsiartsiani, Vasiliki Arvaniti, 3402.820, 3259.011, 0.6891
5013, Angie Akers, Tyra Turner, Jana Kohler, Julia Sude, 3373.205, 3073.254, 0.8431
5014, Chen Xue, Xi Zhang, Liesbet Van Breedam, Liesbeth Mouha, 3520.811, 3174.334, 0.8786
5015, Kristyna Kolocova, Marketa Slukova, Angela Lavalle, Vanilda Leao, 3284.825, 3331.826, 0.3849
5016, Chen Xue, Xi Zhang, Kristyna Kolocova, Marketa Slukova, 3522.784, 3277.539, 0.7955
5017, Angela Lavalle, Vanilda Leao, Liesbet Van Breedam, Liesbeth Mouha, 3337.953, 3171.009, 0.7123
5018, Chen Xue, Xi Zhang, Angela Lavalle, Vanilda Leao, 3525.270, 3332.540, 0.7434
5019, Kristyna Kolocova, Marketa Slukova, Liesbet Van Breedam, Liesbeth Mouha, 3289.623, 3167.066, 0.6487
5020, April Ross, Jennifer Kessy, Anastasia Barsuk, Ekaterina Birlova, 3582.754, 3136.719, 0.9275
5021, Nadine Zumkehr, Simone Kuhn, Brooke Niles, Lauren Fendrick, 3247.877, 3051.646, 0.7317
5022, Brooke Niles, Lauren Fendrick, April Ross, Jennifer Kessy, 3118.152, 3572.117, 0.0449
5023, Anastasia Barsuk, Ekaterina Birlova, Nadine Zumkehr, Simone Kuhn, 3157.913, 3238.664, 0.3453
5024, Nadine Zumkehr, Simone Kuhn, April Ross, Jennifer Kessy, 3251.389, 3562.384, 0.1279
5025, Anastasia Barsuk, Ekaterina Birlova, Brooke Niles, Lauren Fendrick, 3170.919, 3091.043, 0.5570
5026, Becchara Palmer, Louise Bawden, Misty May-Treanor, Nicole Branagh, 3184.505, 3606.539, 0.0630
5027, Emilia Nystrom, Erika Nystrom, Carolina Salgado, Maria Clara Salgado, 3078.970, 3335.225, 0.1720
5028, Misty May-Treanor, Nicole Branagh, Emilia Nystrom, Erika Nystrom, 3607.789, 3078.410, 0.9542
5029, Becchara Palmer, Louise Bawden, Carolina Salgado, Maria Clara Salgado, 3200.213, 3329.754, 0.2958
5030, Carolina Salgado, Maria Clara Salgado, Misty May-Treanor, Nicole Branagh, 3336.244, 3585.580, 0.1679
5031, Emilia Nystrom, Erika Nystrom, Becchara Palmer, Louise Bawden, 3086.310, 3185.617, 0.3316
5032, Annie Martin, Marie-Andree Lessard, Barbara Hansel, Sara Montagnolli, 3094.114, 3276.360, 0.2356
5033, Elsa Baquerizo, Liliana Fernandez, Karolina Marciniak, Monika Brzostek, 3131.258, 2809.283, 0.8566
5034, Elsa Baquerizo, Liliana Fernandez, Barbara Hansel, Sara Montagnolli, 3147.775, 3266.003, 0.3025
5035, Annie Martin, Marie-Andree Lessard, Karolina Marciniak, Monika Brzostek, 3096.290, 2800.300, 0.8375
5036, Barbara Hansel, Sara Montagnolli, Karolina Marciniak, Monika Brzostek, 3266.969, 2796.725, 0.9359
5037, Elsa Baquerizo, Liliana Fernandez, Annie Martin, Marie-Andree Lessard, 3157.680, 3090.596, 0.5736
5038, Greta Cicolari, Marta Menegatti, Marleen Van Iersel, Sanne Keizer, 3079.110, 3255.752, 0.2204
5039, Madelein Meppelink, Marloes Wesselink, Joanna Wiatr, Katarzyna Urban, 3187.864, 2984.544, 0.7438
5040, Madelein Meppelink, Marloes Wesselink, Marleen Van Iersel, Sanne Keizer, 3203.420, 3248.421, 0.4035
5041, Greta Cicolari, Marta Menegatti, Joanna Wiatr, Katarzyna Urban, 3093.541, 2968.924, 0.6328
5042, Marleen Van Iersel, Sanne Keizer, Joanna Wiatr, Katarzyna Urban, 3250.469, 2961.536, 0.8333
5043, Greta Cicolari, Marta Menegatti, Madelein Meppelink, Marloes Wesselink, 3119.259, 3187.280, 0.3469
5044, Nadine Zumkehr, Simone Kuhn, Maria Tsiartsiani, Vasiliki Arvaniti, 3258.682, 3254.412, 0.4890
5045, Annie Martin, Marie-Andree Lessard, Hana Skalnikova, Lenka Hajeckova, 3099.199, 3181.614, 0.3529
5046, Kristyna Kolocova, Marketa Slukova, Elisa Cella, Valeria Rosso, 3296.438, 3046.382, 0.7844
5047, Barbara Hansel, Sara Montagnolli, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3272.148, 3154.351, 0.6523
5048, Laura Ludwig, Sara Niedrig, Marleen Van Iersel, Sanne Keizer, 3405.377, 3246.802, 0.7062
5049, Doris Schwaiger, Stefanie Schwaiger, Carolina Salgado, Maria Clara Salgado, 3313.840, 3332.036, 0.4610
5050, Angela Lavalle, Vanilda Leao, Madelein Meppelink, Marloes Wesselink, 3338.696, 3179.718, 0.6977
5051, Becchara Palmer, Louise Bawden, Brooke Niles, Lauren Fendrick, 3192.997, 3069.344, 0.6328
5052, Juliana Felisberta, Larissa Franca, Nadine Zumkehr, Simone Kuhn, 3689.298, 3257.558, 0.9223
5053, Anastasia Barsuk, Ekaterina Birlova, Annie Martin, Marie-Andree Lessard, 3183.247, 3094.029, 0.6018
5054, Kristyna Kolocova, Marketa Slukova, Greta Cicolari, Marta Menegatti, 3305.027, 3109.045, 0.7350
5055, Barbara Hansel, Sara Montagnolli, Angie Akers, Tyra Turner, 3281.517, 3362.744, 0.3585
5056, Chen Xue, Xi Zhang, Laura Ludwig, Sara Niedrig, 3528.523, 3402.481, 0.6660
5057, Doris Schwaiger, Stefanie Schwaiger, Elsa Baquerizo, Liliana Fernandez, 3316.330, 3150.975, 0.7107
5058, Emilia Nystrom, Erika Nystrom, Angela Lavalle, Vanilda Leao, 3095.957, 3321.975, 0.1896
5059, Maria Antonelli, Talita Antunes, Becchara Palmer, Louise Bawden, 3556.110, 3190.588, 0.8894
5060, Juliana Felisberta, Larissa Franca, Anastasia Barsuk, Ekaterina Birlova, 3689.903, 3181.608, 0.9485
5061, Barbara Hansel, Sara Montagnolli, Kristyna Kolocova, Marketa Slukova, 3289.030, 3287.800, 0.4662
5062, Chen Xue, Xi Zhang, Doris Schwaiger, Stefanie Schwaiger, 3530.738, 3314.341, 0.7723
5063, Maria Antonelli, Talita Antunes, Emilia Nystrom, Erika Nystrom, 3556.715, 3095.158, 0.9339
5064, Juliana Felisberta, Larissa Franca, Barbara Hansel, Sara Montagnolli, 3690.965, 3287.697, 0.9095
5065, Chen Xue, Xi Zhang, Maria Antonelli, Talita Antunes, 3535.897, 3551.898, 0.4627
5066, Maria Antonelli, Talita Antunes, Barbara Hansel, Sara Montagnolli, 3553.506, 3285.085, 0.8207
5067, Juliana Felisberta, Larissa Franca, Chen Xue, Xi Zhang, 3694.322, 3533.122, 0.7094
5068, Angela Lavalle, Vanilda Leao, Agatha Bednarczuk, Raquel Pellucci, 3324.194, 2953.992, 0.8818
5069, Taiana Lima, Vivian Cunha, Liliane Maestrini, Luana Madeira, 3371.101, 3066.814, 0.8344
5070, Taiana Lima, Vivian Cunha, Angela Lavalle, Vanilda Leao, 3391.136, 3315.985, 0.5671
5071, Jamie Broder, Liz Cordonier, Kacie MacTavish, Kristina May, 2956.955, 2774.153, 0.5321
5072, Katarina Schillerwein, Marika Steinhauff, Britta Buthe, Karla Borger, 3096.548, 2888.147, 0.6016
5073, Katarina Schillerwein, Marika Steinhauff, Camilla Nergard, Irmelin Sannarnes, 3162.323, 2921.021, 0.6355
5074, Ane Tveit Hjortland, Rygh Maren, Karolina Suwinska, Luisa Niemc, 3047.683, 2694.308, 0.8199
5075, Taiana Lima, Vivian Cunha, Katarina Schillerwein, Marika Steinhauff, 3398.700, 3110.316, 0.7887
5076, Michala Kvapilova, Sarka Nakladalova, Alejandra Simon, Olaya Pazo, 3000.429, 2834.851, 0.5954
5077, Elizabeth Maloney, Heather Bansley, Chantal Laboureur, Claudia Lehmann, 2963.639, 2910.267, 0.4151
5078, Rosario Reyes, Vanessa Virgen, Svitlana Baburina, Viktoriia Smetaniuk, 2941.654, 2763.556, 0.6042
5079, Jamie Broder, Liz Cordonier, Natalie Cook, Tamsin Hinchley, 3206.885, 3339.179, 0.0920
5080, Kirsi Hyttinen, Merja Korhonen, Giulia Toti, Laura Menon, 3029.087, 2564.987, 0.9202
5081, Cindy Treland, Rita Eritsland, Catalina Pol Borras, Ester Ribera, 2832.094, 2781.571, 0.3864
5082, Isabelle Forrer, Joana Heidrich, Changning Zhang, Fan Wang, 3010.707, 2781.470, 0.6688
5083, Anna Hu, Jieqiong Jin, Anu Ennok, Mari-Liis Graumann, 2996.947, 2754.270, 0.7226
5084, Dominika Nestarcova, Natalia Dubovcova, Natalja Bratuhhina, Polina Bratuhhina, 2927.621, 2839.524, 0.4553
5085, Henriette Iatika, Miller Pata, Charlotte Dyhr, Lotte Vestergaard, 2908.288, 2694.752, 0.6877
5086, Angelina Grun, Rieke Brink-Abeler, Andreja Vodeb, Martina Jakob, 3093.456, 2829.749, 0.7675
5087, Frida Stahre, Nina Grawender, Angelica Ljungquist, Asa Gustavsson, 3038.087, 2842.113, 0.6285
5088, Nora Tawhid, Rivia Oliveira, Helen Brown, Liane Herbert, 2980.225, 2516.958, 0.9239
5089, Julie Rodrigue, Katherine Zakrzewski, Janne Pedersen, Siri Bjorkesett, 2884.318, 2747.669, 0.5022
5090, Shauna Mullin, Zara Dampney, Ane Tveit Hjortland, Rygh Maren, 2909.154, 2857.874, 0.2909
5091, Taiana Lima, Vivian Cunha, Michala Kvapilova, Sarka Nakladalova, 3402.662, 2984.830, 0.9083
5092, Elizabeth Maloney, Heather Bansley, Rosario Reyes, Vanessa Virgen, 3014.658, 2874.927, 0.5316
5093, Jamie Broder, Liz Cordonier, Kirsi Hyttinen, Merja Korhonen, 3250.549, 2967.031, 0.7357
5094, Isabelle Forrer, Joana Heidrich, Cindy Treland, Rita Eritsland, 3034.702, 2798.432, 0.7366
5095, Dominika Nestarcova, Natalia Dubovcova, Anna Hu, Jieqiong Jin, 3009.034, 2962.300, 0.4015
5096, Angelina Grun, Rieke Brink-Abeler, Henriette Iatika, Miller Pata, 3100.861, 2865.265, 0.7438
5097, Nora Tawhid, Rivia Oliveira, Frida Stahre, Nina Grawender, 3070.426, 2951.343, 0.4175
5098, Shauna Mullin, Zara Dampney, Julie Rodrigue, Katherine Zakrzewski, 2922.098, 2834.417, 0.5357
5099, Juliana Felisberta, Larissa Franca, Christine Aulenbrock, Victoria Bieneck, 3694.524, 2992.073, 0.9820
5100, Greta Cicolari, Marta Menegatti, Brooke Niles, Lauren Fendrick, 3124.869, 3045.152, 0.5569
5101, Angelina Grun, Rieke Brink-Abeler, Janne Kongshavn, Ragnhild Aas, 3103.206, 2640.458, 0.9323
5102, Carolina Salgado, Maria Clara Salgado, Isabelle Forrer, Joana Heidrich, 3333.154, 3019.141, 0.8470
5103, April Ross, Jennifer Kessy, Kjersti Hansen, Mari Berget, 3562.444, 2653.272, 0.9947
5104, Ying Huang, Yuan Yue, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3016.438, 3147.715, 0.2818
5105, Angie Akers, Tyra Turner, Eva Hamzaoui, Mathilde Giordano, 3364.445, 2985.274, 0.8949
5106, Taiana Lima, Vivian Cunha, Nora Tawhid, Rivia Oliveira, 3407.824, 3044.415, 0.8713
5107, Chen Xue, Xi Zhang, Elizabeth Maloney, Heather Bansley, 3533.571, 3007.446, 0.9519
5108, Annie Martin, Marie-Andree Lessard, Shauna Mullin, Zara Dampney, 3097.549, 2913.389, 0.7290
5109, Bibiana Candelas, Mayra Garcia, Barbara Campanari, Giulia Momoli, 3185.872, 3011.712, 0.6853
5110, Kristyna Kolocova, Marketa Slukova, Dominika Nestarcova, Natalia Dubovcova, 3292.662, 2984.786, 0.8327
5111, Hana Skalnikova, Lenka Hajeckova, Denise Johns, Lucy Boulton, 3185.758, 2924.447, 0.8103
5112, Liesbet Van Breedam, Liesbeth Mouha, Ingrid Torlen, Vilde Solvoll, 3169.201, 2906.542, 0.8045
5113, Anja Gunther, Geeske Banck, Becchara Palmer, Louise Bawden, 3074.941, 3176.432, 0.3250
5114, Maria Antonelli, Talita Antunes, Jamie Broder, Liz Cordonier, 3554.632, 3217.018, 0.8512
5115, Juliana Felisberta, Larissa Franca, Greta Cicolari, Marta Menegatti, 3694.947, 3123.435, 0.9637
5116, Carolina Salgado, Maria Clara Salgado, Angelina Grun, Rieke Brink-Abeler, 3334.754, 3096.001, 0.7898
5117, April Ross, Jennifer Kessy, Ying Huang, Yuan Yue, 3562.906, 3014.992, 0.9586
5118, Angie Akers, Tyra Turner, Taiana Lima, Vivian Cunha, 3373.069, 3383.668, 0.4379
5119, Chen Xue, Xi Zhang, Annie Martin, Marie-Andree Lessard, 3534.296, 3096.537, 0.9248
5120, Kristyna Kolocova, Marketa Slukova, Bibiana Candelas, Mayra Garcia, 3303.696, 3181.364, 0.6490
5121, Hana Skalnikova, Lenka Hajeckova, Liesbet Van Breedam, Liesbeth Mouha, 3195.989, 3163.850, 0.5238
5122, Anja Gunther, Geeske Banck, Maria Antonelli, Talita Antunes, 3091.206, 3546.156, 0.0595
5123, Juliana Felisberta, Larissa Franca, Carolina Salgado, Maria Clara Salgado, 3696.244, 3333.881, 0.8883
5124, April Ross, Jennifer Kessy, Angie Akers, Tyra Turner, 3565.659, 3369.041, 0.7489
5125, Chen Xue, Xi Zhang, Kristyna Kolocova, Marketa Slukova, 3536.252, 3297.112, 0.7904
5126, Hana Skalnikova, Lenka Hajeckova, Anja Gunther, Geeske Banck, 3203.430, 3085.360, 0.6464
5127, Juliana Felisberta, Larissa Franca, April Ross, Jennifer Kessy, 3699.891, 3562.162, 0.6796
5128, Chen Xue, Xi Zhang, Hana Skalnikova, Lenka Hajeckova, 3537.468, 3200.691, 0.8717
5129, Brooke Niles, Lauren Fendrick, Christine Aulenbrock, Victoria Bieneck, 3059.842, 2880.820, 0.5758
5130, Isabelle Forrer, Joana Heidrich, Janne Kongshavn, Ragnhild Aas, 3028.812, 2633.574, 0.8984
5131, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Kjersti Hansen, Mari Berget, 3148.209, 2641.123, 0.9451
5132, Eva Hamzaoui, Mathilde Giordano, Nora Tawhid, Rivia Oliveira, 3007.568, 2950.174, 0.4157
5133, Elizabeth Maloney, Heather Bansley, Shauna Mullin, Zara Dampney, 3052.543, 2903.599, 0.6321
5134, Barbara Campanari, Giulia Momoli, Dominika Nestarcova, Natalia Dubovcova, 3050.162, 2932.252, 0.5387
5135, Denise Johns, Lucy Boulton, Ingrid Torlen, Vilde Solvoll, 2935.564, 2874.763, 0.5257
5136, Becchara Palmer, Louise Bawden, Jamie Broder, Liz Cordonier, 3185.187, 3116.588, 0.4419
5137, Brooke Niles, Lauren Fendrick, Maria Antonelli, Talita Antunes, 3113.010, 3537.775, 0.0574
5138, Liesbet Van Breedam, Liesbeth Mouha, Isabelle Forrer, Joana Heidrich, 3167.084, 3001.138, 0.6851
5139, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Bibiana Candelas, Mayra Garcia, 3153.334, 3174.196, 0.4524
5140, Annie Martin, Marie-Andree Lessard, Eva Hamzaoui, Mathilde Giordano, 3101.209, 2989.948, 0.6253
5141, Taiana Lima, Vivian Cunha, Elizabeth Maloney, Heather Bansley, 3388.893, 3036.349, 0.8706
5142, Ying Huang, Yuan Yue, Barbara Campanari, Giulia Momoli, 3031.156, 3002.439, 0.4496
5143, Angelina Grun, Rieke Brink-Abeler, Denise Johns, Lucy Boulton, 3105.250, 2928.542, 0.7158
5144, Greta Cicolari, Marta Menegatti, Becchara Palmer, Louise Bawden, 3144.976, 3173.560, 0.4121
5145, Liesbet Van Breedam, Liesbeth Mouha, Brooke Niles, Lauren Fendrick, 3171.567, 3091.056, 0.5772
5146, Annie Martin, Marie-Andree Lessard, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3108.689, 3147.990, 0.4255
5147, Ying Huang, Yuan Yue, Taiana Lima, Vivian Cunha, 3060.329, 3351.089, 0.1131
5148, Angelina Grun, Rieke Brink-Abeler, Greta Cicolari, Marta Menegatti, 3122.385, 3125.415, 0.4431
5149, Liesbet Van Breedam, Liesbeth Mouha, Angie Akers, Tyra Turner, 3180.050, 3357.005, 0.2429
5150, Carolina Salgado, Maria Clara Salgado, Annie Martin, Marie-Andree Lessard, 3335.540, 3105.886, 0.7852
5151, Ying Huang, Yuan Yue, Anja Gunther, Geeske Banck, 3077.327, 3076.771, 0.4640
5152, Angelina Grun, Rieke Brink-Abeler, Kristyna Kolocova, Marketa Slukova, 3144.831, 3275.149, 0.2678
5153, Carolina Salgado, Maria Clara Salgado, Liesbet Van Breedam, Liesbeth Mouha, 3337.767, 3176.798, 0.7099
5154, Angelina Grun, Rieke Brink-Abeler, Ying Huang, Yuan Yue, 3156.732, 3065.021, 0.5959
5155, Carolina Salgado, Maria Clara Salgado, Hana Skalnikova, Lenka Hajeckova, 3340.124, 3194.180, 0.6876
5156, April Ross, Jennifer Kessy, Angelina Grun, Rieke Brink-Abeler, 3563.128, 3154.027, 0.9116
5157, Juliana Felisberta, Larissa Franca, Carolina Salgado, Maria Clara Salgado, 3701.178, 3339.262, 0.8881
5158, Chen Xue, Xi Zhang, April Ross, Jennifer Kessy, 3542.493, 3557.331, 0.4631
5159, Carolina Salgado, Maria Clara Salgado, April Ross, Jennifer Kessy, 3345.194, 3548.902, 0.2218
5160, Juliana Felisberta, Larissa Franca, Chen Xue, Xi Zhang, 3704.415, 3539.819, 0.7137
5161, Ashley Ivy Swift, Lisa Fitzgerald, Brooke Niles, Lauren Fendrick, 3104.877, 3066.883, 0.4780
5162, Nora Tawhid, Rivia Oliveira, Kjersti Hansen, Mari Berget, 2972.112, 2615.740, 0.8556
5163, Cornelia Rimser, Kerstin Pichler, Romana Elblova, Stepanka Stastna, 2835.366, 2754.073, 0.3788
5164, Changning Zhang, Fan Wang, Cindy Treland, Rita Eritsland, 2888.380, 2750.902, 0.4756
5165, Alejandra Simon, Olaya Pazo, Agnieszka Woloszyn, Olga Samul, 2881.516, 2763.372, 0.5035
5166, Christina Roubanis, JoAnna Papageorgiou, Giulia Toti, Laura Menon, 3025.813, 2555.195, 0.9266
5167, Svitlana Baburina, Viktoriia Smetaniuk, Inna Makhno, Iryna Makhno, 2829.697, 2763.687, 0.2041
5168, Margo Wiltens, Mered de Vries, Rosario Reyes, Vanessa Virgen, 2983.159, 2822.057, 0.6291
5169, Henriette Iatika, Miller Pata, Natalja Bratuhhina, Polina Bratuhhina, 2928.265, 2805.370, 0.5370
5170, Satoko Urata, Takemi Nishibori, Elisabeth Klopf, Gabriele Pemmer, 2785.719, 2697.907, 0.4267
5171, Merel Mooren, Rebekka Kadijk, Eva Tcholakova, Maria Todorova, 3080.064, 2853.815, 0.7169
5172, Ana Freches, Juliana Antunes, Deborah Giaoui, Melody Benhamou, 2951.410, 2816.115, 0.5186
5173, Helen Brown, Liane Herbert, Karolina Suwinska, Luisa Niemc, 2595.764, 2525.715, 0.2649
5174, Lucia Cizmarova, Lucia Michalovicova, Catalina Pol Borras, Ester Ribera, 3018.956, 2762.605, 0.7279
5175, Ying Huang, Yuan Yue, Nora Tawhid, Rivia Oliveira, 3074.285, 2918.687, 0.6306
5176, Natalie Cook, Tamsin Hinchley, Sayaka Mizoe, Shinako Tanaka, 3340.171, 2828.163, 0.9488
5177, Joanna Wiatr, Katarzyna Urban, Cornelia Rimser, Kerstin Pichler, 2974.506, 2815.526, 0.6740
5178, Ingrid Torlen, Vilde Solvoll, Changning Zhang, Fan Wang, 2898.700, 2786.380, 0.4804
5179, Erika Fabjan, Simona Fabjan, Alejandra Simon, Olaya Pazo, 3014.581, 2845.922, 0.6612
5180, Jantine van der Vlist, Roos Van der Hoeven, Christina Roubanis, JoAnna Papageorgiou, 2938.659, 2886.273, 0.3345
5181, Liliane Maestrini, Luana Madeira, Svitlana Baburina, Viktoriia Smetaniuk, 3084.115, 2809.442, 0.7966
5182, Margo Wiltens, Mered de Vries, Inese Jursone, Inguna Minusa, 3011.496, 3008.463, 0.4530
5183, Ashley Ivy Swift, Lisa Fitzgerald, Henriette Iatika, Miller Pata, 3117.861, 2891.448, 0.7343
5184, Eva Hamzaoui, Mathilde Giordano, Michelle Stiekema, Rimke Braakman, 3003.739, 2845.700, 0.6188
5185, Muriel Graessli, Tanja Goricanec, Satoko Urata, Takemi Nishibori, 2935.948, 2775.571, 0.6714
5186, Merel Mooren, Rebekka Kadijk, Shauna Mullin, Zara Dampney, 3086.534, 2895.454, 0.7342
